LOAN_SK,LOAN_NUMBER,LOAN_TYPE,LOAN_STATUS,INTEREST_RATE,CURRENCY_OF_COMMITMENT,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,IS_CURRENT,RECORD_HASH
1224821779631075590,IBRD97190,FSL,Signed,0,US,2025-12-01,,true,4079612360426154354
3721172323127627957,IBRD3514S,SCPD,Fully Repaid,7.02,US,2025-12-01,,true,2937681857646387738
1651388336530042918,IBRD72360,FSL,Repaying,0,US,2025-12-01,,true,5350828874029178573
6505244813214825379,IBRD19270,CPL,Fully Repaid,9.25,US,2025-12-01,,true,6261714423782106147
9050613342102036733,IBRD3690S,SCPD,Fully Repaid,5.98,US,2025-12-01,,true,4137189862373535682
2241049457575966998,IBRD33240,CPL,Fully Repaid,6.36,US,2025-12-01,,true,318848409994351931
6099902985453956284,IBRD92480,FSL,Disbursing,0,US,2025-12-01,,true,339162373972725232
8344385893184369907,IBRD3979A,SCL,Fully Repaid,0,US,2025-12-01,,true,8147934079704988459
5499063884082901864,IBRD42510,CPL,Fully Repaid,7.79,US,2025-12-01,,true,1789245046342521181
6293396702705781354,IBRD93660,FSL,Fully Disbursed,0,US,2025-12-01,,true,4867266916149873143
6999078010259706759,IBRD81810,FSL,Repaying,0,US,2025-12-01,,true,5335117423374478403
8640412343518130103,IBRD95190,FSL,Disbursing,0,US,2025-12-01,,true,3618595124164838627
6373672536243514852,IBRD17820,NPL,Fully Repaid,7.95,US,2025-12-01,,true,5914507823121192695
1432631537324139311,IBRD88050,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,6345734394024813833
2676664879930134169,IBRD01380,NPL,Fully Repaid,4.75,US,2025-12-01,,true,1520386091943316684
8905212639734463274,IBRD82400,FSL,Repaying,0,US,2025-12-01,,true,8690071744212929034
6175534759651820172,IBRD3515S,SCPD,Fully Repaid,7.15,US,2025-12-01,,true,1907238230636854398
542856868622261352,IBRD73290,FSL,Fully Repaid,0,US,2025-12-01,,true,1508415793151519942
7039411797914086731,IBRD81560,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4300141273367317889
2586581209559307323,IBRD3799A,SCL,Fully Repaid,1.55,US,2025-12-01,,true,8523418955787429729
3882350763267946923,IBRD80310,FSL,Fully Repaid,0,US,2025-12-01,,true,3171399555355370902
6291113406019327573,IBRD3267S,SCPD,Fully Repaid,2.69,US,2025-12-01,,true,6340826188636533652
7751741487362085594,IBRD46460,SCL,Fully Repaid,2.15,US,2025-12-01,,true,7167726436309277919
3464000705619272987,IBRD92950,FSL,Disbursing,0,US,2025-12-01,,true,8116981883982517051
7214435897472379156,IBRD12530,NPL,Fully Repaid,8.5,US,2025-12-01,,true,2754232244025159041
4167621096794603788,IBRD15680,NPL,Fully Repaid,7.5,US,2025-12-01,,true,3656105395357364542
4759234532526660610,IBRD34200,CPL,Fully Repaid,5.59,US,2025-12-01,,true,5174367025550936173
5214906003376318637,IBRD31150,CPL,Fully Repaid,6.03,US,2025-12-01,,true,3583191333939423666
5144791853898717992,IBRD34840,CPL,Fully Repaid,5.59,US,2025-12-01,,true,4213700152920053489
4811666996782730008,IBRD43460,SCL,Fully Repaid,0.72,US,2025-12-01,,true,1434867482188410628
7704022296522325584,IBRD47600,SCL,Fully Repaid,1.47,US,2025-12-01,,true,4403127590017683636
4654005707471996132,IBRD3687A,SCL,Fully Repaid,3.41,US,2025-12-01,,true,8217368433620896710
5616145526500795852,IBRD33980,CPL,Fully Repaid,5.43,US,2025-12-01,,true,5258987838320117395
4783724245732632551,IBRD2747S,SCPD,Fully Repaid,8.59,US,2025-12-01,,true,3113956577290961132
733916826083469340,IBRD60490,NON POOL,Repaid,7,US,2025-12-01,,true,8741021324503579509
1305128050036897144,IBRD29470,CPL,Fully Repaid,6.03,US,2025-12-01,,true,4454749740664099583
5208833311809856694,IBRD1115S,SCPD,Fully Repaid,8.5,US,2025-12-01,,true,5898576847942638620
961896754282100185,IBRD88040,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4496608381735524722
5074737473462022550,IBRD50160,NON POOL,Repaid,6,US,2025-12-01,,true,1182393022004103772
7028596009046544336,IBRD00730,NPL,Fully Repaid,4.875,US,2025-12-01,,true,6075378235107266710
2136461566449456719,IBRD1751S,SCPD,Fully Repaid,7.9,US,2025-12-01,,true,8246049794500135342
8053850732834991054,IBRD88860,FSL,Fully Cancelled,0,US,2025-12-01,,true,6280418015834792590
3757793441899758827,IBRD22960,CPL,Fully Repaid,5.03,US,2025-12-01,,true,4661142600654608063
6894886347908932980,IBRD00970,NPL,Fully Repaid,4.75,US,2025-12-01,,true,4484700228741209593
2398171931645544681,IBRD38570,CPL,Fully Transferred,7.39,US,2025-12-01,,true,6234423756607438576
5539668827496305628,IBRD70530,FSL,Fully Repaid,0,US,2025-12-01,,true,3470732160175759555
8482321095716966768,IBRD36520,CPL,Fully Transferred,7.43,US,2025-12-01,,true,7445291043963330491
6683664896215494629,IBRD2649S,SCPD,Fully Repaid,5.3,US,2025-12-01,,true,4146589599681027479
8736293088978331434,IBRD96990,FSL,Disbursing,0,US,2025-12-01,,true,3572635331365417794
2596548766605878228,IBRD04741,NPL,Fully Repaid,6,US,2025-12-01,,true,3630321944154657250
545771842513988673,IBRD3529A,SCL,Fully Repaid,0.63,US,2025-12-01,,true,4318306101160656227
8236356714955358558,IBRD08600,NPL,Fully Repaid,7.25,US,2025-12-01,,true,3621174350528071469
1794833861326643949,IBRD18630,NPL,Fully Repaid,8.25,US,2025-12-01,,true,331433726763930634
8689713135228341243,IBRD70050,FSL,Fully Repaid,0,US,2025-12-01,,true,740660658626482704
4685267195200262730,IBRD31380,CPL,Fully Repaid,4.62,US,2025-12-01,,true,7076745636988050077
8771486347335876671,IBRD14440,NPL,Fully Repaid,8.2,US,2025-12-01,,true,7279716431206951086
4491722737069058241,IBRD18690,NPL,Fully Cancelled,8.25,US,2025-12-01,,true,1437853918664916739
2920992632078256851,IBRD23010,CPL,Fully Repaid,6.44,US,2025-12-01,,true,6077127221577967499
5631098893962104354,IBRD07410,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2368000530693147076
3629671142310161027,IBRD25460,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6163328794091735426
8469982439924853352,IBRD20521,NON POOL,Repaid,6,US,2025-12-01,,true,5315500821297187442
263081427089788545,IBRD3972S,SCPD,Fully Repaid,4.68,US,2025-12-01,,true,1059330306905466123
5453802119652528236,IBRDB0080,BLNR,Fully Repaid,0,US,2025-12-01,,true,6911913078810736940
8160589187023832818,IBRD2151S,SCPD,Fully Repaid,11.6,US,2025-12-01,,true,3505396001925064098
6098886943367521388,IBRD77410,FSL,Repaying,0,US,2025-12-01,,true,1650543154277252660
8646400289886086598,IBRD10890,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7931437215362538477
4835342960015774739,IBRD3338A,SCL,Fully Repaid,3.26,US,2025-12-01,,true,2069353362808126233
436636609101105267,IBRD74950,FSL,Repaying,0,US,2025-12-01,,true,6473260942000151913
2246882179001530821,IBRD38100,CPL,Fully Transferred,7.39,US,2025-12-01,,true,2159804276699794802
8197850754768646310,IBRD41240,SCL,Fully Repaid,1.76,US,2025-12-01,,true,5150716514191300461
5620875999710062136,IBRD31450,CPL,Fully Repaid,6.03,US,2025-12-01,,true,2066256757888197526
8130108608331979492,IBRD73660,FSL,Fully Repaid,0,US,2025-12-01,,true,5679688468160404545
3365507887854717424,IBRD80150,FSL,Repaying,0,US,2025-12-01,,true,9018383975775762090
5266090046508855125,IBRD32230,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6049678680357320252
326290138497173340,IBRD35720,CPL,Fully Repaid,8.09,US,2025-12-01,,true,4245943666405264941
7611695257716304050,IBRD40420,CPL,Fully Transferred,7.43,US,2025-12-01,,true,5928699500527360020
1232928926185415007,IBRD11100,NPL,Fully Repaid,8.5,US,2025-12-01,,true,2173076216854809130
5333916481242592876,IBRD86170,FSL,Repaying,0,US,2025-12-01,,true,1757465320648831273
7090477931861771621,IBRD28061,CPL,Fully Repaid,3.95,US,2025-12-01,,true,4895266990231318592
5503477497310589881,IBRD91330,FSL,Fully Disbursed,0,US,2025-12-01,,true,1109224356436186530
3029994286893499265,IBRD79780,FSL,Fully Repaid,0,US,2025-12-01,,true,6679970678327225431
865445765658234128,IBRDB0140,BLNR,Fully Repaid,0,US,2025-12-01,,true,5177343231542944568
5672105808110261953,IBRD21830,CPL,Fully Repaid,11.6,US,2025-12-01,,true,7182425010209789911
1851773735405054919,IBRD16085,CPL,Fully Repaid,7.5,US,2025-12-01,,true,3340943271452940389
4365117263135671315,IBRD48700,SCL,Repaying,5.07,US,2025-12-01,,true,3530839669314366059
2177433771037179035,IBRD3342A,SCL,Fully Repaid,3.26,US,2025-12-01,,true,8309628334011638222
8576005228881200736,IBRD12540,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7330944506753133809
5767963596257465547,IBRD3573A,SCL,Fully Repaid,0,US,2025-12-01,,true,7969759270711793578
5954117338304387548,IBRD27960,CPL,Fully Repaid,3.8,US,2025-12-01,,true,811194079463748462
1760517186038362021,IBRD85580,FSL,Repaying,0,US,2025-12-01,,true,1949498582078873182
9055870889232268646,IBRD01960,NPL,Fully Repaid,5.375,US,2025-12-01,,true,1473555095582686090
6482156362602902467,IBRD3778A,SCL,Fully Repaid,0,US,2025-12-01,,true,5260500596282196452
6804303784251709098,IBRD00930,NPL,Fully Repaid,5,US,2025-12-01,,true,7905580697875055704
4034421325803484389,IBRD04110,NPL,Fully Repaid,5.5,US,2025-12-01,,true,5733720005704124114
6111522242412930193,IBRD28360,CPL,Fully Repaid,5.59,US,2025-12-01,,true,99926437156311757
7306916906264783365,IBRD12280,NPL,Fully Repaid,8.5,US,2025-12-01,,true,8089443332441524826
8151180914086386191,IBRD27210,CPL,Fully Repaid,5.03,US,2025-12-01,,true,1045784063681748244
1749659421703554316,IBRD32590,CPL,Fully Repaid,4.62,US,2025-12-01,,true,1340407593966303916
7387754919539631662,IBRD2736S,SCPM,Fully Repaid,3.13,US,2025-12-01,,true,2910987126716909055
5773944719855594642,IBRD70290,FSL,Fully Repaid,0,US,2025-12-01,,true,2094215404430571422
1795103710734160431,IBRD11210,NPL,Fully Repaid,8.5,US,2025-12-01,,true,8266783154459392272
4712739163554396519,IBRD39046,SCL,Fully Repaid,0,US,2025-12-01,,true,1233869715186663791
7407161688994906422,IBRD45960,SCL,Fully Repaid,0.21,US,2025-12-01,,true,4022828883169788798
5072577612914249924,IBRD3385S,SCPD,Fully Repaid,4.17,US,2025-12-01,,true,1191299834800520775
7455335367843146783,IBRD01690,NPL,Fully Repaid,5.625,US,2025-12-01,,true,6104731176955673060
8749076953346209236,IBRD70450,FSL,Fully Repaid,0,US,2025-12-01,,true,3054060494635634846
4093830751077836957,IBRD85940,FSL,Fully Disbursed,0,US,2025-12-01,,true,8686801756021088923
2748531885776613670,IBRD26000,CPL,Fully Repaid,5.01,US,2025-12-01,,true,2725479854722112171
456359157189470546,IBRD14090,NPL,Fully Repaid,8.2,US,2025-12-01,,true,2744347871610275799
1616244172995817026,IBRDB0130,BLNR,Fully Repaid,0,US,2025-12-01,,true,8097982158618394508
1972548401974075297,IBRD2766S,SCPM,Fully Repaid,4.09,US,2025-12-01,,true,3955595787288622360
7445520096460765726,IBRD44690,SCL,Fully Repaid,0,US,2025-12-01,,true,6544639751959145543
1530658681148492396,IBRD3936F,CPL,Fully Repaid,8.26,US,2025-12-01,,true,5184856622520329588
232219753400313555,IBRD14701,CPL,Fully Repaid,6.03,US,2025-12-01,,true,4567721908390859451
6487460878553204330,IBRD25310,CPL,Fully Repaid,5.21,US,2025-12-01,,true,3426757301079039447
5184610403129609397,IBRD35750,CPL,Fully Cancelled,6.82,US,2025-12-01,,true,486406037258805316
3422384038028186260,IBRD14750,NPL,Fully Repaid,8.2,US,2025-12-01,,true,3224605004685222505
7006526941185795483,IBRD76110,FSL,Repaying,0,US,2025-12-01,,true,454760956021959264
764082084677440279,IBRD23590,CPL,Fully Repaid,4.59,US,2025-12-01,,true,5108600893224710999
7358283587929957265,IBRD31361,CPL,Fully Repaid,7.96,US,2025-12-01,,true,132639661551726780
3428746359054293970,IBRD20560,CPL,Fully Repaid,11.6,US,2025-12-01,,true,8573794643654729400
6826577761911926157,IBRD83500,FSL,Repaying,0,US,2025-12-01,,true,2040691499022578069
4497354827656434089,IBRD36550,CPL,Fully Transferred,7.39,US,2025-12-01,,true,1547923140976707213
5091629936524553130,IBRD06220,NPL,Fully Repaid,6.5,US,2025-12-01,,true,4891974521001455546
8447933383249172701,IBRD14500,NPL,Fully Repaid,8.2,US,2025-12-01,,true,2355200998695548991
6954453028126426826,IBRD07810,NPL,Fully Repaid,7.25,US,2025-12-01,,true,4871028410214000241
3499836778684374824,IBRD05790,NPL,Fully Repaid,6.5,US,2025-12-01,,true,4216476086512820595
8291505446129861895,IBRD05110,NPL,Fully Repaid,6,US,2025-12-01,,true,5769651067714553548
4056224320442888958,IBRD17660,NPL,Fully Repaid,7.95,US,2025-12-01,,true,221802413907750581
1595334655063784988,IBRD2346S,SCPM,Fully Repaid,7.26,US,2025-12-01,,true,481292055068162616
4672902142889794980,IBRD48070,SCL,Repaying,5.51,US,2025-12-01,,true,7490004888874309732
2503477258308643529,IBRD25110,CPL,Fully Repaid,6.03,US,2025-12-01,,true,2706382919931986794
8900422354862248964,IBRD3487A,SCL,Fully Repaid,0,US,2025-12-01,,true,6121339085739214994
4698313083967168224,IBRD78690,FSL,Repaying,0,US,2025-12-01,,true,1207279788228784205
7357185603008971411,IBRD74400,FSL,Repaying,0,US,2025-12-01,,true,873031324365167451
5836351834457841673,IBRD3365S,SCPM,Fully Repaid,1.64,US,2025-12-01,,true,3886485702030271913
137713511150423366,IBRD95700,FSL,Disbursing,0,US,2025-12-01,,true,7594023403120491876
5306017209572721910,IBRD22000,CPL,Fully Repaid,11.6,US,2025-12-01,,true,2156566644135339364
2067278193564998244,IBRD3776A,SCL,Fully Repaid,0,US,2025-12-01,,true,107483087707503599
6830551587036251881,IBRD87910,FSL,Repaying,0,US,2025-12-01,,true,2651799156887955679
4378648578006805217,IBRD83360,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,647881866832262679
895834400463745935,IBRD3954A,SCL,Fully Repaid,0,US,2025-12-01,,true,8101261732253270389
7478447988043847633,IBRD24500,CPL,Fully Repaid,6.03,US,2025-12-01,,true,2274768939156070651
5407367815966581143,IBRD11370,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7928816834195795595
1676561272227081782,IBRD45700,SCL,Fully Repaid,0.92,US,2025-12-01,,true,1130675192000696477
38046631472265304,IBRD11438,NPL,Fully Repaid,8.5,US,2025-12-01,,true,2773603981849091983
5178517196987689427,IBRD3151A,SCL,Fully Repaid,0,US,2025-12-01,,true,698544025167829313
6164649182214188504,IBRD24790,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6603051745273785215
1759994233043971359,IBRD14710,NPL,Fully Repaid,8.2,US,2025-12-01,,true,4843017148975759569
8484290556959866481,IBRD95430,FSL,Disbursing,0,US,2025-12-01,,true,4978696755577362343
4086687282337833382,IBRD00390,NPL,Fully Repaid,4,US,2025-12-01,,true,1493374194663172770
5059500262782313267,IBRD34710,CPL,Fully Transferred,7.43,US,2025-12-01,,true,98897897771936304
6946918542322040011,IBRD02970,NPL,Fully Repaid,5.75,US,2025-12-01,,true,8892456581861401894
6212452335392897785,IBRD14110,NPL,Fully Repaid,8.2,US,2025-12-01,,true,6724033601943626275
898650683632712111,IBRD21060,CPL,Fully Repaid,11.6,US,2025-12-01,,true,6976184547336576019
6726438335288118725,IBRD19940,CPL,Repaying,9.6,US,2025-12-01,,true,9066321824000913984
521944581524775356,IBRD33140,CPL,Fully Repaid,5.16,US,2025-12-01,,true,4635554548727374194
8764095530259104767,IBRD3347S,SCPD,Fully Repaid,7.97,US,2025-12-01,,true,7177167741292337442
5613345369019463186,IBRD20160,CPL,Fully Repaid,9.6,US,2025-12-01,,true,6161530098246024667
5945733970349777819,IBRD87620,FSL,Fully Cancelled,0,US,2025-12-01,,true,1123718921742092680
7690801291578925836,IBRD86580,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4167919472857123828
5721612536062647741,IBRD14960,NPL,Fully Repaid,7.9,US,2025-12-01,,true,449722995375285704
4360770878392037017,IBRD42140,SCL,Fully Repaid,0.7,US,2025-12-01,,true,8143574222732179764
5638614805178520002,IBRD19520,CPL,Fully Repaid,9.6,US,2025-12-01,,true,2268646070042660754
8487571371320534811,IBRD2696S,SCPM,Fully Repaid,4.36,US,2025-12-01,,true,7523311730515999719
4875407735505852860,IBRD27907,CPL,Fully Repaid,6.18,US,2025-12-01,,true,1847909537802193917
32846678711746647,IBRD0970S,SCPD,Fully Repaid,7.25,US,2025-12-01,,true,4358188610846211755
2508337072595839201,IBRD24950,CPL,Fully Repaid,5.16,US,2025-12-01,,true,7877380059975815887
2133708332556989181,IBRD13200,NPL,Fully Repaid,8.9,US,2025-12-01,,true,4643889822612506254
8845891459613980545,IBRD16210,NPL,Fully Repaid,7.9,US,2025-12-01,,true,8226638943092258873
6473615206062224054,IBRD96510,FSL,Signed,0,US,2025-12-01,,true,1523371760476904971
6550010293175054857,IBRD00330,NPL,Fully Repaid,3.5,US,2025-12-01,,true,6040533685364171580
1510860521723064560,IBRD38930,CPL,Fully Transferred,7.43,US,2025-12-01,,true,4675596917421700627
2038467223441408751,IBRD33260,CPL,Fully Repaid,1.91,US,2025-12-01,,true,5398861160988305046
7777200151004409193,IBRD37490,CPL,Fully Transferred,7.43,US,2025-12-01,,true,5487570404596385620
8297781844038070101,IBRD2930S,SCPD,Fully Repaid,6.14,US,2025-12-01,,true,7390529898275590678
5781701430233322257,IBRD2652S,SCPD,Fully Repaid,8.76,US,2025-12-01,,true,5869755980231435055
3566032107915021150,IBRD85230,FSL,Fully Disbursed,0,US,2025-12-01,,true,2369999232913903460
3465176632875228053,IBRD3602A,SCL,Fully Repaid,0,US,2025-12-01,,true,6122911571178910519
501769733612508356,IBRD13530,NPL,Fully Repaid,8.7,US,2025-12-01,,true,7211999585618289474
6553697763605044796,IBRD08280,NPL,Fully Repaid,7.25,US,2025-12-01,,true,1733486812737689760
5710700004297963575,IBRD40110,SCL,Fully Repaid,1.22,US,2025-12-01,,true,510705084157289737
1247994469515613077,IBRD26630,CPL,Fully Repaid,6.18,US,2025-12-01,,true,2423486549003792566
234329609700739067,IBRD40287,NON POOL,Repaid,5.5,US,2025-12-01,,true,4910587359969757634
4390646081651460243,IBRD37580,CPL,Fully Repaid,7.73,US,2025-12-01,,true,7865308766155732241
2721535321301777377,IBRD15720,NPL,Fully Repaid,7.5,US,2025-12-01,,true,9179581657290375180
413125059879249696,IBRD32190,CPL,Fully Repaid,6.18,US,2025-12-01,,true,7041603741815924935
265674944342420999,IBRD04730,NPL,Fully Repaid,6,US,2025-12-01,,true,1144281892669245154
5541372220914449763,IBRD19430,CPL,Fully Repaid,9.25,US,2025-12-01,,true,5021288729323270551
841724977911867997,IBRD79060,FSL,Repaying,0,US,2025-12-01,,true,148622001752110360
5501672552529296974,IBRD48120,SCL,Repaying,5.51,US,2025-12-01,,true,7404420249523870921
1469123174302099263,IBRD03470,NPL,Fully Repaid,5.5,US,2025-12-01,,true,6136060647272197512
6968954912793332407,IBRD30870,CPL,Fully Repaid,6.18,US,2025-12-01,,true,3851693699790037269
1425664175187618641,IBRD70110,FSL,Fully Repaid,0,US,2025-12-01,,true,6419173444479580205
6374515615165429701,IBRD3177S,SCPD,Fully Repaid,6.89,US,2025-12-01,,true,5643925215210919666
5748038501243431098,IBRD38900,CPL,Fully Repaid,3.8,US,2025-12-01,,true,333447432328401244
6158592564337608897,IBRD3473S,SCPD,Fully Repaid,5.31,US,2025-12-01,,true,3701940414920920329
58109685309244337,IBRD02522,NPL,Fully Repaid,6,US,2025-12-01,,true,4813781186103945901
3912988113761957429,IBRD88450,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,2284517707743672400
1518558494397122518,IBRDS0200,CPL,Fully Repaid,9.25,US,2025-12-01,,true,709019837088910658
2022438402705165036,IBRD12776,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7126130876833899146
8560772094040336021,IBRD87220,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,6511943964153029712
2455627720330163976,IBRD07090,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2713957199941539846
584023363287600077,IBRD00290,NPL,Fully Repaid,4.25,US,2025-12-01,,true,5845735258898043569
2053313456938279984,IBRD3494S,SCPD,Fully Repaid,6.89,US,2025-12-01,,true,4958285170435330626
4107997731951368630,IBRD75150,FSL,Repaying,0,US,2025-12-01,,true,5198074886929584665
5668214689355125985,IBRD70750,FSL,Fully Repaid,0,US,2025-12-01,,true,8889284425675351809
5705795833914844130,IBRD75680,FSL,Repaying,0,US,2025-12-01,,true,3088913092680376793
1542347978944349731,IBRD15358,NPL,Fully Repaid,7.45,US,2025-12-01,,true,3824322868654211131
1042508922466797567,IBRD3792S,SCPD,Fully Repaid,4.47,US,2025-12-01,,true,6788323748183419935
515883090184147939,IBRD78560,FSL,Repaying,0,US,2025-12-01,,true,1396014596947831099
2720026295665371471,IBRD41890,SCL,Fully Repaid,0,US,2025-12-01,,true,4062644268798933683
8086748849092538075,IBRD24190,CPL,Fully Repaid,6.03,US,2025-12-01,,true,6935475432989744914
4835491706594933809,IBRD10030,NPL,Fully Repaid,7.25,US,2025-12-01,,true,1258484331587258742
6612048072061264537,IBRD20470,NON POOL,Repaid,6.25,US,2025-12-01,,true,5220472303333004255
478374823849071042,IBRD75400,FSL,Fully Disbursed,0,US,2025-12-01,,true,6131519211666731970
3904313255264833641,IBRD40840,SCL,Fully Repaid,3.41,US,2025-12-01,,true,500175281254807768
7034357299703370010,IBRD26280,CPL,Fully Repaid,6.03,US,2025-12-01,,true,2368718383003441112
630916842719005797,IBRD04480,NPL,Fully Repaid,6,US,2025-12-01,,true,8702802076467069002
6272518690574412529,IBRD16782,NPL,Fully Repaid,7,US,2025-12-01,,true,6955608350453171202
3325663285221552206,IBRD96890,FSL,Disbursing,0,US,2025-12-01,,true,6781148155605452168
6535750816242543100,IBRD3057S,SCPD,Fully Repaid,5.3,US,2025-12-01,,true,5367564874392235460
